ApprovalFY,Term,NoEmp,NewBiz,RevLineCr,LowDoc,DisbursementGross,MIS_Status,County_Name,TotalLoansInCounty,PIF_RateByCounty,MedIncome,PopChange,EmployedInCty,UnempInCty,UnempRateInCty,DeathsPer100k,PayDelay,Industry
2008,84,0.6931471805599453,0.0,0.0,0,55600.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.58351893845611,Manufacturing
2008,84,0.6931471805599453,0.0,1.0,0,25179.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,5.634789603169249,Real
2008,84,0.0,1.0,1.0,0,8486.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,5.056245805348308,Professional
2008,56,3.258096538021482,0.0,1.0,0,78406.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,0.0,Accommodation
2008,84,0.0,1.0,1.0,0,97732.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.332204510175204,Information
1999,240,1.9459101490553132,0.0,0.0,0,256500.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.7376696182833684,Unknown
2008,84,0.0,0.0,1.0,0,112617.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.772588722239781,Construction
2007,67,0.6931471805599453,0.0,1.0,0,27917.0,CHGOFF,Arapahoe,2046,0.7976539589442815,46837,0.22255088067900064,293497,11416,3.7,551.9,2.302585092994046,Health
2008,84,1.3862943611198906,0.0,1.0,0,66173.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.302585092994046,Other
2008,84,0.0,1.0,1.0,0,35000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,5.926926025970411,Other
1999,120,0.0,1.0,0.0,0,60000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,5.231108616854587,Unknown
2008,84,1.0986122886681098,1.0,1.0,0,59004.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.4965075614664802,Health
2007,48,2.302585092994046,0.0,1.0,0,172168.0,CHGOFF,Arapahoe,2046,0.7976539589442815,46837,0.22255088067900064,293497,11416,3.7,551.9,3.9889840465642745,Health
2008,57,0.6931471805599453,0.0,0.0,0,100000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.4965075614664802,Professional
2008,84,1.3862943611198906,0.0,1.0,0,40000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,5.902633333401366,Real
2008,72,1.791759469228055,0.0,1.0,0,10000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.295836866004329,Other
2008,54,0.0,0.0,1.0,0,28071.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,4.04305126783455,Transportation
2008,60,1.3862943611198906,0.0,0.0,0,200000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.295836866004329,Professional
2008,49,1.9459101490553132,0.0,0.0,0,50000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.044522437723423,Administrative
2008,20,1.6094379124341003,0.0,1.0,0,39010.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,4.962844630259907,Manufacturing
2008,84,2.302585092994046,0.0,1.0,0,25000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.8903717578961645,Administrative
1999,108,2.3978952727983707,1.0,0.0,0,111000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.9318256327243257,Accommodation
2008,84,0.0,0.0,1.0,0,49849.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.833213344056216,Professional
2008,84,0.6931471805599453,1.0,1.0,0,37173.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.5649493574615367,Manufacturing
2008,84,1.6094379124341003,1.0,1.0,0,37055.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.4849066497880004,Manufacturing
2008,60,0.6931471805599453,0.0,1.0,0,38375.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.4849066497880004,Manufacturing
1999,120,0.0,1.0,0.0,0,420000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.6375861597263857,Retail
2008,87,0.0,1.0,0.0,0,340000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.8066624897703196,Retail
1999,120,0.6931471805599453,0.0,0.0,1,40000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.6109179126442243,Other
1999,120,0.0,0.0,0.0,1,125000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.4965075614664802,Retail
1999,180,3.4011973816621555,0.0,0.0,0,60000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.4965075614664802,Health
2008,66,0.6931471805599453,0.0,1.0,0,62500.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.1354942159291497,Real
2008,84,1.6094379124341003,0.0,1.0,0,32993.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.772588722239781,Retail
2008,84,0.0,0.0,1.0,0,51557.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.70805020110221,Professional
2008,84,0.0,1.0,1.0,0,17593.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,6.018593214496234,Retail
2008,120,1.0986122886681098,0.0,0.0,0,322000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,4.330733340286331,Manufacturing
2008,84,0.6931471805599453,0.0,1.0,0,35475.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.6390573296152584,Real
2008,84,2.4849066497880004,0.0,1.0,0,100000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,4.867534450455582,Construction
1999,240,1.791759469228055,0.0,0.0,0,206000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,4.836281906951478,Professional
2008,240,0.0,0.0,0.0,0,359000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,4.51085950651685,Other
2008,84,0.0,1.0,1.0,0,19582.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.9444389791664403,Administrative
2008,47,0.6931471805599453,0.0,1.0,0,72969.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.8918202981106265,Construction
1999,300,3.1780538303479458,1.0,0.0,0,1701000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,4.48863636973214,Health
1999,120,1.3862943611198906,1.0,0.0,0,195000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.091042453358316,Unknown
1999,84,0.0,0.0,0.0,1,62000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.091042453358316,Professional
1999,120,0.0,1.0,0.0,0,220000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.9318256327243257,Health
2008,84,1.0986122886681098,0.0,0.0,0,108800.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.295836866004329,Health
2008,84,0.6931471805599453,1.0,0.0,0,161800.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.995732273553991,Other
2008,107,0.0,0.0,0.0,0,15000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,2.8903717578961645,Manufacturing
2008,84,0.0,0.0,1.0,0,52663.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.58351893845611,Professional
1999,12,0.6931471805599453,0.0,0.0,0,1000000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,4.574710978503383,Wholesale
1999,84,1.3862943611198906,1.0,0.0,1,100000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.58351893845611,Retail
2008,79,2.9444389791664403,1.0,0.0,0,213000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,4.127134385045092,Accommodation
1999,84,0.0,1.0,0.0,0,125000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,4.0943445622221,Unknown
2008,107,0.6931471805599453,1.0,0.0,0,250000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.9318256327243257,Other
1999,84,1.3862943611198906,1.0,0.0,0,125000.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.970291913552122,Retail
2008,60,0.0,1.0,0.0,0,12200.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,1.791759469228055,Retail
2008,63,1.791759469228055,0.0,1.0,0,38259.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,5.986452005284438,Other
1999,120,1.791759469228055,0.0,0.0,1,76876.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,3.6375861597263857,Other
2008,84,1.791759469228055,0.0,0.0,0,35000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.044522437723423,Professional
1999,288,1.3862943611198906,0.0,0.0,0,165499.0,P I F,Arapahoe,2046,0.7976539589442815,38538,0.22255088067900064,287376,6628,2.3,551.9,4.820281565605037,Wholesale
2008,28,0.0,1.0,1.0,0,9980.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.6635616461296463,Retail
2008,240,1.0986122886681098,0.0,0.0,0,210000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,4.5217885770490405,Other
2008,46,0.6931471805599453,0.0,1.0,0,159605.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,4.5217885770490405,Administrative
2000,84,1.0986122886681098,0.0,0.0,0,60000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,4.983606621708336,Health
2008,47,3.912023005428146,0.0,0.0,0,2000000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,3.367295829986474,Construction
2009,84,0.6931471805599453,0.0,1.0,0,35807.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,6.2166061010848646,Professional
2009,73,1.0986122886681098,0.0,1.0,0,29555.0,CHGOFF,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,3.4011973816621555,Construction
2009,84,1.6094379124341003,0.0,1.0,0,28658.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,3.295836866004329,Construction
2009,84,2.3978952727983707,0.0,1.0,0,36023.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,2.995732273553991,Accommodation
2009,300,3.091042453358316,0.0,0.0,0,922500.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,2.3978952727983707,Real
2008,240,4.0943445622221,0.0,0.0,0,260000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,5.111987788356544,Construction
2009,84,1.0986122886681098,1.0,1.0,0,22195.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,3.044522437723423,Professional
2009,30,0.0,1.0,1.0,0,24149.0,CHGOFF,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,3.6888794541139363,Professional
2009,126,1.0986122886681098,1.0,0.0,0,200000.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,5.049856007249537,Professional
2009,84,0.0,0.0,1.0,0,28600.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,5.3471075307174685,Arts
2000,300,1.6094379124341003,0.0,0.0,0,120000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.295836866004329,Accommodation
2009,84,-6.907755278982137,1.0,1.0,0,110000.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,4.5217885770490405,Manufacturing
2000,60,0.0,1.0,0.0,0,55000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,5.877735781779639,Health
2000,300,0.6931471805599453,1.0,0.0,0,997600.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.8918202981106265,Other
2008,240,3.1780538303479458,0.0,0.0,0,578000.0,P I F,Arapahoe,2046,0.7976539589442815,44223,0.22255088067900064,297374,15276,4.9,551.9,6.054439346269371,Professional
2000,21,2.5649493574615367,0.0,1.0,0,150000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.7376696182833684,Unknown
2009,84,1.6094379124341003,1.0,0.0,0,130200.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,3.4965075614664802,Wholesale
2009,84,0.0,0.0,1.0,0,62620.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,3.4657359027997265,Professional
2009,120,0.6931471805599453,1.0,0.0,0,80670.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,3.332204510175204,Other
2009,84,2.4849066497880004,1.0,1.0,0,29635.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,3.828641396489095,Accommodation
2009,84,0.6931471805599453,1.0,1.0,0,90662.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,3.8066624897703196,Professional
2000,99,3.4011973816621555,0.0,0.0,0,997000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,2.70805020110221,Construction
2000,306,3.1354942159291497,0.0,0.0,0,911000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.713572066704308,Construction
2009,53,-6.907755278982137,0.0,0.0,0,145800.0,CHGOFF,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,4.499809670330265,Retail
2009,120,0.6931471805599453,1.0,0.0,0,400000.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,3.5263605246161616,Retail
2000,84,0.6931471805599453,1.0,0.0,0,185000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,5.327876168789581,Retail
2009,84,1.0986122886681098,0.0,1.0,0,49814.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,1.0986122886681098,Construction
2000,119,0.6931471805599453,0.0,0.0,0,97500.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,2.302585092994046,Unknown
2000,84,2.0794415416798357,1.0,0.0,1,123200.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,4.574710978503383,Unknown
2000,32,0.0,0.0,0.0,0,275000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,4.04305126783455,Retail
2000,248,0.0,1.0,0.0,0,687000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.4339872044851463,Other
2000,52,2.0794415416798357,1.0,0.0,0,317000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.332204510175204,Unknown
1990,240,3.2188758248682006,0.0,0.0,0,1000000.0,P I F,Arapahoe,2046,0.7976539589442815,24139,0.22255088067900064,216329,8574,3.8,551.9,4.110873864173311,Other
2000,276,1.9459101490553132,0.0,0.0,0,749500.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.784189633918261,Professional
1990,180,2.5649493574615367,0.0,0.0,0,565000.0,P I F,Arapahoe,2046,0.7976539589442815,24139,0.22255088067900064,216329,8574,3.8,551.9,3.9318256327243257,Unknown
2009,120,2.4849066497880004,0.0,0.0,0,50000.0,P I F,Arapahoe,2046,0.7976539589442815,39802,0.22255088067900064,289832,22665,7.3,551.9,1.791759469228055,Health
1990,240,2.5649493574615367,1.0,0.0,0,360000.0,P I F,Arapahoe,2046,0.7976539589442815,24139,0.22255088067900064,216329,8574,3.8,551.9,5.43372200355424,Professional
2010,90,0.6931471805599453,1.0,0.0,0,70000.0,P I F,Arapahoe,2046,0.7976539589442815,39598,0.22255088067900064,289715,27171,8.6,551.9,0.0,Health
2000,307,2.4849066497880004,0.0,0.0,0,275000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,4.882801922586371,Unknown
2000,303,1.6094379124341003,0.0,0.0,0,496000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.58351893845611,Professional
2000,84,0.0,0.0,1.0,0,62100.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,4.127134385045092,Wholesale
2000,54,0.6931471805599453,0.0,0.0,0,67500.0,CHGOFF,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,4.5217885770490405,Other
2000,120,1.3862943611198906,1.0,0.0,1,150000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,5.602118820879701,Accommodation
2000,120,0.6931471805599453,1.0,0.0,0,120000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.1780538303479458,Finance
1990,37,0.0,0.0,0.0,0,65000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,24139,0.22255088067900064,216329,8574,3.8,551.9,4.574710978503383,Other
2000,228,0.0,0.0,0.0,0,221000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,2.0794415416798357,Retail
2000,120,2.995732273553991,0.0,0.0,0,257000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.2188758248682006,Health
2000,288,3.091042453358316,0.0,0.0,0,650000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.044522437723423,Administrative
1990,84,0.6931471805599453,1.0,0.0,0,140000.0,P I F,Arapahoe,2046,0.7976539589442815,24139,0.22255088067900064,216329,8574,3.8,551.9,5.159055299214529,Retail
2010,84,0.6931471805599453,1.0,0.0,0,150000.0,P I F,Arapahoe,2046,0.7976539589442815,39598,0.22255088067900064,289715,27171,8.6,551.9,0.0,Retail
2000,12,1.3862943611198906,0.0,1.0,0,25198.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.58351893845611,Wholesale
2000,300,1.791759469228055,1.0,0.0,0,150000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.970291913552122,Administrative
2010,84,1.0986122886681098,0.0,1.0,0,23677.0,P I F,Arapahoe,2046,0.7976539589442815,39598,0.22255088067900064,289715,27171,8.6,551.9,1.0986122886681098,Retail
2000,120,0.0,0.0,0.0,0,198000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.091042453358316,Other
2010,84,1.0986122886681098,0.0,1.0,0,80422.0,P I F,Arapahoe,2046,0.7976539589442815,39598,0.22255088067900064,289715,27171,8.6,551.9,0.0,Professional
1990,60,2.70805020110221,0.0,0.0,0,70000.0,P I F,Arapahoe,2046,0.7976539589442815,24139,0.22255088067900064,216329,8574,3.8,551.9,4.127134385045092,Unknown
2000,120,0.0,0.0,0.0,0,88800.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,4.59511985013459,Retail
2000,300,2.995732273553991,1.0,0.0,0,1950000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,5.736572297479192,Health
2000,300,0.6931471805599453,0.0,0.0,0,620000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.58351893845611,Unknown
2000,219,2.5649493574615367,1.0,0.0,0,758000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,4.882801922586371,Unknown
2010,84,3.871201010907891,0.0,0.0,0,210000.0,P I F,Arapahoe,2046,0.7976539589442815,39598,0.22255088067900064,289715,27171,8.6,551.9,2.995732273553991,Accommodation
2000,120,0.6931471805599453,0.0,0.0,0,129000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,2.0794415416798357,Unknown
2000,12,0.6931471805599453,0.0,1.0,0,1000000.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,6.066108090103747,Wholesale
2000,252,0.0,1.0,0.0,0,355500.0,P I F,Arapahoe,2046,0.7976539589442815,42708,0.22255088067900064,274923,6888,2.4,551.9,3.4657359027997265,Unknown
2010,58,0.0,0.0,0.0,0,35000.0,CHGOFF,Arapahoe,2046,0.7976539589442815,39598,0.22255088067900064,289715,27171,8.6,551.9,3.713572066704308,Professional
2001,87,0.6931471805599453,1.0,0.0,0,286000.0,P I F,Arapahoe,2046,0.7976539589442815,40488,0.22255088067900064,271785,10297,3.7,551.9,4.6443908991413725,Accommodation
2010,84,3.2188758248682006,0.0,1.0,0,865731.0,P I F,Arapahoe,2046,0.7976539589442815,39598,0.22255088067900064,289715,27171,8.6,551.9,0.0,Professional
2001,120,0.0,0.0,0.0,0,217300.0,P I F,Arapahoe,2046,0.7976539589442815,40488,0.22255088067900064,271785,10297,3.7,551.9,3.5553480614894135,Retail
